,IMEI_Number,Phone_Number,Called_Numbers,Type,Call_Start_Time,Call_End_Time,Location
189,250777406762377,+91-9457614681,+91-855-553-2320,INCOMING,2020-03-18 03:32:39,2020-03-18 04:16:51,"(28.696474, 78.660419)"
190,604775855254246,+91-9457614681,+91-855-538-8796,INCOMING,2020-01-04 02:40:34,2020-01-04 03:24:30,"(28.829659, 78.715692)"
191,250777406762377,+91-9457614681,+91-755-555-8348,OUTGOING,2020-02-27 19:19:02,2020-02-27 19:56:29,"(28.829659, 78.715692)"
192,604775855254246,+91-9457614681,+91-985-556-8744,OUTGOING,2020-02-28 16:42:02,2020-02-28 17:35:46,"(28.696474, 78.660419)"
193,456431013543810,+91-9457614681,+91-975-556-7249,OUTGOING,2020-02-21 07:24:59,2020-02-21 07:29:47,"(28.881342, 78.581894)"
194,604775855254246,+91-9457614681,+91-915-550-2853,INCOMING,2020-01-31 14:36:04,2020-01-31 15:28:55,"(28.881342, 78.581894)"
195,456431013543810,+91-9457614681,+91-755-522-9356,INCOMING,2020-01-28 13:53:12,2020-01-28 13:54:32,"(28.792365, 78.756622)"
196,456431013543810,+91-9457614681,+91-965-550-9287,OUTGOING,2020-02-08 13:49:12,2020-02-08 14:13:39,"(28.847369, 78.758552)"
197,250777406762377,+91-9457614681,+91-855-520-5448,OUTGOING,2020-01-05 21:47:55,2020-01-05 21:51:58,"(28.792365, 78.756622)"
198,456431013543810,+91-9457614681,+91-755-564-0578,INCOMING,2020-02-18 06:57:24,2020-02-18 07:28:38,"(28.696474, 78.660419)"
199,250777406762377,+91-9457614681,+91-755-584-1519,INCOMING,2020-02-22 09:49:52,2020-02-22 10:19:00,"(28.847369, 78.758552)"
200,604775855254246,+91-9457614681,+91-755-529-9384,OUTGOING,2020-01-07 23:56:53,2020-01-07 23:59:51,"(28.881342, 78.581894)"
201,456431013543810,+91-9457614681,+91-755-530-5666,INCOMING,2020-03-24 03:16:12,2020-03-24 03:21:05,"(28.792365, 78.756622)"
202,456431013543810,+91-9457614681,+91-755-567-7936,OUTGOING,2020-03-06 09:31:17,2020-03-06 10:17:15,"(28.847369, 78.758552)"
203,250777406762377,+91-9457614681,+91-855-592-9539,OUTGOING,2020-02-28 14:36:07,2020-02-28 14:42:55,"(28.892516, 78.725159)"
204,250777406762377,+91-9457614681,+91-995-551-3095,INCOMING,2020-03-22 04:43:56,2020-03-22 05:12:49,"(28.881342, 78.581894)"
205,456431013543810,+91-9457614681,+91-855-551-1010,INCOMING,2020-02-08 05:33:39,2020-02-08 06:25:36,"(28.892516, 78.725159)"
206,456431013543810,+91-9457614681,+91-855-502-2503,INCOMING,2020-02-08 04:56:18,2020-02-08 05:37:47,"(28.881342, 78.581894)"
207,604775855254246,+91-9457614681,+91-935-550-6401,OUTGOING,2020-01-16 15:00:44,2020-01-16 15:11:09,"(28.792365, 78.756622)"
208,604775855254246,+91-9457614681,+91-925-558-1539,OUTGOING,2020-01-11 15:10:42,2020-01-11 15:39:13,"(28.829659, 78.715692)"
209,604775855254246,+91-9457614681,+91-755-596-8126,OUTGOING,2020-02-04 05:54:24,2020-02-04 06:16:12,"(28.792365, 78.756622)"
210,250777406762377,+91-9457614681,+91-955-552-5033,OUTGOING,2020-01-10 08:53:01,2020-01-10 09:06:45,"(28.892516, 78.725159)"
211,456431013543810,+91-9457614681,+91-855-553-2320,OUTGOING,2020-02-07 19:25:38,2020-02-07 20:13:15,"(28.792365, 78.756622)"
212,250777406762377,+91-9457614681,+91-855-583-2582,OUTGOING,2020-03-15 15:26:23,2020-03-15 15:55:03,"(28.829659, 78.715692)"
213,250777406762377,+91-9457614681,+91-975-556-7249,INCOMING,2020-02-08 01:24:57,2020-02-08 02:10:43,"(28.881342, 78.581894)"
214,250777406762377,+91-9457614681,+91-855-504-4054,OUTGOING,2020-01-30 17:14:54,2020-01-30 17:50:44,"(28.829659, 78.715692)"
215,604775855254246,+91-9457614681,+91-855-503-9775,OUTGOING,2020-02-23 08:32:07,2020-02-23 08:48:27,"(28.696474, 78.660419)"
216,250777406762377,+91-9457614681,+91-975-556-7249,INCOMING,2020-03-07 00:23:47,2020-03-07 00:48:23,"(28.892516, 78.725159)"
217,250777406762377,+91-9457614681,+91-985-550-6742,OUTGOING,2020-01-22 14:17:24,2020-01-22 15:07:32,"(28.792365, 78.756622)"
218,456431013543810,+91-9457614681,+91-905-559-4634,OUTGOING,2020-03-04 08:55:13,2020-03-04 08:56:03,"(28.696474, 78.660419)"
219,456431013543810,+91-9457614681,+91-855-509-2252,OUTGOING,2020-02-15 20:08:24,2020-02-15 20:41:18,"(28.847369, 78.758552)"
220,456431013543810,+91-9457614681,+91-925-558-1539,OUTGOING,2020-01-23 13:47:46,2020-01-23 14:01:44,"(28.792365, 78.756622)"
221,456431013543810,+91-9457614681,+91-905-557-7383,OUTGOING,2020-03-03 14:08:23,2020-03-03 14:48:18,"(28.792365, 78.756622)"
222,456431013543810,+91-9457614681,+91-925-557-3998,INCOMING,2020-01-24 18:19:50,2020-01-24 18:43:56,"(28.829659, 78.715692)"
223,604775855254246,+91-9457614681,+91-755-541-2719,OUTGOING,2020-02-25 03:02:24,2020-02-25 03:06:42,"(28.696474, 78.660419)"
224,250777406762377,+91-9457614681,+91-755-501-4234,INCOMING,2020-01-24 12:54:52,2020-01-24 13:04:59,"(28.847369, 78.758552)"
225,604775855254246,+91-9457614681,+91-905-557-7383,INCOMING,2020-01-30 01:34:20,2020-01-30 01:39:15,"(28.829659, 78.715692)"
226,604775855254246,+91-9457614681,+91-925-556-9078,INCOMING,2020-02-05 12:11:23,2020-02-05 13:00:09,"(28.829659, 78.715692)"
227,250777406762377,+91-9457614681,+91-955-559-4440,OUTGOING,2020-01-22 13:33:42,2020-01-22 14:15:46,"(28.829659, 78.715692)"
228,456431013543810,+91-9457614681,+91-935-557-2700,INCOMING,2020-02-05 15:46:51,2020-02-05 16:20:17,"(28.892516, 78.725159)"
229,250777406762377,+91-9457614681,+91-855-524-2371,INCOMING,2020-03-23 10:51:27,2020-03-23 11:27:45,"(28.881342, 78.581894)"
230,604775855254246,+91-9457614681,+91-915-550-2853,INCOMING,2020-02-02 15:18:03,2020-02-02 15:41:44,"(28.881342, 78.581894)"
231,250777406762377,+91-9457614681,+91-755-555-8348,INCOMING,2020-02-23 19:40:34,2020-02-23 19:50:16,"(28.829659, 78.715692)"
232,604775855254246,+91-9457614681,+91-855-557-4302,INCOMING,2020-03-11 04:03:47,2020-03-11 04:28:14,"(28.881342, 78.581894)"
233,604775855254246,+91-9457614681,+91-755-562-7393,OUTGOING,2020-02-01 22:31:09,2020-02-01 23:26:13,"(28.792365, 78.756622)"
234,456431013543810,+91-9457614681,+91-755-555-8348,INCOMING,2020-01-30 15:34:13,2020-01-30 16:31:36,"(28.792365, 78.756622)"
235,604775855254246,+91-9457614681,+91-855-502-2503,OUTGOING,2020-01-10 10:17:47,2020-01-10 10:44:14,"(28.792365, 78.756622)"
236,604775855254246,+91-9457614681,+91-855-523-1067,OUTGOING,2020-01-11 04:12:47,2020-01-11 04:19:33,"(28.696474, 78.660419)"
237,604775855254246,+91-9457614681,+91-925-558-9205,INCOMING,2020-02-08 03:52:25,2020-02-08 04:35:41,"(28.829659, 78.715692)"
238,250777406762377,+91-9457614681,+91-755-512-9023,OUTGOING,2020-02-11 14:08:21,2020-02-11 14:47:22,"(28.881342, 78.581894)"
239,456431013543810,+91-9457614681,+91-755-576-3516,INCOMING,2020-01-17 03:08:32,2020-01-17 03:24:32,"(28.847369, 78.758552)"
240,250777406762377,+91-9457614681,+91-945-555-5148,OUTGOING,2020-03-04 03:07:08,2020-03-04 03:24:50,"(28.792365, 78.756622)"
241,250777406762377,+91-9457614681,+91-755-580-3310,OUTGOING,2020-03-05 06:03:24,2020-03-05 06:15:15,"(28.847369, 78.758552)"
242,604775855254246,+91-9457614681,+91-855-518-6589,OUTGOING,2020-03-03 06:06:44,2020-03-03 06:53:06,"(28.892516, 78.725159)"
243,250777406762377,+91-9457614681,+91-915-557-2013,INCOMING,2020-03-21 06:40:57,2020-03-21 07:03:58,"(28.792365, 78.756622)"
244,250777406762377,+91-9457614681,+91-925-550-8251,OUTGOING,2020-02-19 11:05:28,2020-02-19 11:26:59,"(28.881342, 78.581894)"
245,250777406762377,+91-9457614681,+91-755-510-3656,INCOMING,2020-01-29 04:51:59,2020-01-29 05:21:49,"(28.792365, 78.756622)"
246,456431013543810,+91-9457614681,+91-995-551-3095,INCOMING,2020-01-28 19:08:10,2020-01-28 19:56:48,"(28.892516, 78.725159)"
247,250777406762377,+91-9457614681,+91-925-558-9205,OUTGOING,2020-01-22 06:34:45,2020-01-22 06:42:09,"(28.696474, 78.660419)"
248,456431013543810,+91-9457614681,+91-855-526-2805,INCOMING,2020-02-11 20:43:31,2020-02-11 20:53:03,"(28.696474, 78.660419)"
249,250777406762377,+91-9457614681,+91-855-580-4106,INCOMING,2020-01-25 08:25:53,2020-01-25 09:13:14,"(28.696474, 78.660419)"
250,456431013543810,+91-9457614681,+91-965-550-9287,INCOMING,2020-03-08 12:49:57,2020-03-08 13:30:42,"(28.847369, 78.758552)"
251,456431013543810,+91-9457614681,+91-855-538-1344,INCOMING,2020-02-24 10:24:18,2020-02-24 10:43:26,"(28.829659, 78.715692)"
252,250777406762377,+91-9457614681,+91-755-500-2214,OUTGOING,2020-03-15 15:20:39,2020-03-15 15:39:43,"(28.829659, 78.715692)"
253,604775855254246,+91-9457614681,+91-855-524-2371,INCOMING,2020-01-03 02:42:17,2020-01-03 03:22:01,"(28.829659, 78.715692)"
254,604775855254246,+91-9457614681,+91-755-511-1920,INCOMING,2020-03-14 14:59:07,2020-03-14 15:52:01,"(28.892516, 78.725159)"
255,456431013543810,+91-9457614681,+91-855-520-5448,INCOMING,2020-03-19 08:28:54,2020-03-19 08:29:51,"(28.696474, 78.660419)"
256,604775855254246,+91-9457614681,+91-855-523-1067,INCOMING,2020-02-22 18:16:51,2020-02-22 18:57:38,"(28.792365, 78.756622)"
257,250777406762377,+91-9457614681,+91-755-510-3656,INCOMING,2020-01-13 15:28:07,2020-01-13 16:21:41,"(28.847369, 78.758552)"
258,250777406762377,+91-9457614681,+91-755-541-9099,OUTGOING,2020-02-28 15:31:27,2020-02-28 15:33:45,"(28.847369, 78.758552)"
259,456431013543810,+91-9457614681,+91-755-580-3310,OUTGOING,2020-01-07 19:17:55,2020-01-07 19:23:31,"(28.881342, 78.581894)"
260,250777406762377,+91-9457614681,+91-935-555-1034,INCOMING,2020-02-04 11:33:31,2020-02-04 12:32:05,"(28.829659, 78.715692)"
261,250777406762377,+91-9457614681,+91-905-556-5719,OUTGOING,2020-03-08 14:26:18,2020-03-08 14:55:18,"(28.792365, 78.756622)"
262,604775855254246,+91-9457614681,+91-995-551-3095,INCOMING,2020-01-19 04:34:41,2020-01-19 05:01:37,"(28.847369, 78.758552)"
263,250777406762377,+91-9457614681,+91-755-576-3516,OUTGOING,2020-02-24 13:11:54,2020-02-24 13:52:46,"(28.696474, 78.660419)"
264,604775855254246,+91-9457614681,+91-755-500-2214,INCOMING,2020-03-21 10:00:46,2020-03-21 10:24:22,"(28.696474, 78.660419)"
265,250777406762377,+91-9457614681,+91-855-571-6375,OUTGOING,2020-03-20 22:52:37,2020-03-20 23:07:12,"(28.881342, 78.581894)"
266,250777406762377,+91-9457614681,+91-855-595-1832,OUTGOING,2020-01-11 05:05:28,2020-01-11 05:42:56,"(28.792365, 78.756622)"
267,456431013543810,+91-9457614681,+91-855-553-2320,OUTGOING,2020-02-02 09:03:37,2020-02-02 10:00:39,"(28.829659, 78.715692)"
268,456431013543810,+91-9457614681,+91-855-556-8994,OUTGOING,2020-01-03 14:57:25,2020-01-03 14:57:33,"(28.881342, 78.581894)"
269,604775855254246,+91-9457614681,+91-955-552-5033,OUTGOING,2020-01-09 21:48:09,2020-01-09 21:58:05,"(28.829659, 78.715692)"
270,456431013543810,+91-9457614681,+91-855-524-2371,INCOMING,2020-03-21 01:19:20,2020-03-21 02:15:13,"(28.847369, 78.758552)"
271,456431013543810,+91-9457614681,+91-755-510-3656,OUTGOING,2020-01-13 00:10:13,2020-01-13 01:04:53,"(28.792365, 78.756622)"
272,604775855254246,+91-9457614681,+91-935-550-6401,INCOMING,2020-03-16 21:38:05,2020-03-16 22:16:42,"(28.696474, 78.660419)"
273,250777406762377,+91-9457614681,+91-985-550-6742,INCOMING,2020-03-16 12:50:55,2020-03-16 13:07:23,"(28.696474, 78.660419)"
274,250777406762377,+91-9457614681,+91-925-556-9078,OUTGOING,2020-03-02 20:22:36,2020-03-02 21:03:30,"(28.829659, 78.715692)"
275,604775855254246,+91-9457614681,+91-855-518-6589,INCOMING,2020-02-25 12:26:11,2020-02-25 13:09:39,"(28.892516, 78.725159)"
276,604775855254246,+91-9457614681,+91-855-579-5317,OUTGOING,2020-02-16 18:42:10,2020-02-16 18:58:35,"(28.792365, 78.756622)"
277,456431013543810,+91-9457614681,+91-945-556-9882,OUTGOING,2020-02-27 21:46:49,2020-02-27 22:35:09,"(28.792365, 78.756622)"
278,456431013543810,+91-9457614681,+91-755-564-0578,OUTGOING,2020-02-27 08:00:34,2020-02-27 08:04:24,"(28.696474, 78.660419)"
279,604775855254246,+91-9457614681,+91-925-558-1539,INCOMING,2020-02-12 14:11:28,2020-02-12 14:36:20,"(28.847369, 78.758552)"
280,604775855254246,+91-9457614681,+91-755-510-3656,OUTGOING,2020-03-07 01:28:50,2020-03-07 02:16:08,"(28.829659, 78.715692)"
281,250777406762377,+91-9457614681,+91-755-535-4555,INCOMING,2020-03-12 08:18:41,2020-03-12 08:50:58,"(28.892516, 78.725159)"
282,604775855254246,+91-9457614681,+91-755-580-3310,INCOMING,2020-03-22 12:41:55,2020-03-22 12:58:46,"(28.892516, 78.725159)"
283,250777406762377,+91-9457614681,+91-855-553-7927,INCOMING,2020-02-29 13:09:16,2020-02-29 13:25:43,"(28.829659, 78.715692)"
284,456431013543810,+91-9457614681,+91-755-572-0382,OUTGOING,2020-01-03 17:52:47,2020-01-03 18:08:46,"(28.892516, 78.725159)"
285,456431013543810,+91-9457614681,+91-955-552-5033,OUTGOING,2020-01-02 03:19:54,2020-01-02 04:19:45,"(28.847369, 78.758552)"
286,456431013543810,+91-9457614681,+91-755-564-0578,INCOMING,2020-03-24 03:46:33,2020-03-24 03:54:36,"(28.881342, 78.581894)"
287,604775855254246,+91-9457614681,+91-855-524-2371,INCOMING,2020-03-06 03:59:57,2020-03-06 04:55:23,"(28.696474, 78.660419)"
288,456431013543810,+91-9457614681,+91-975-556-7249,INCOMING,2020-03-13 08:06:22,2020-03-13 08:42:43,"(28.847369, 78.758552)"
289,456431013543810,+91-9457614681,+91-855-556-8994,INCOMING,2020-01-18 07:05:43,2020-01-18 07:49:20,"(28.847369, 78.758552)"
290,250777406762377,+91-9457614681,+91-965-556-3594,INCOMING,2020-01-19 18:45:10,2020-01-19 18:48:49,"(28.892516, 78.725159)"
291,250777406762377,+91-9457614681,+91-995-551-3095,OUTGOING,2020-02-29 23:59:37,2020-03-01 00:47:55,"(28.847369, 78.758552)"
292,250777406762377,+91-9457614681,+91-755-561-0725,INCOMING,2020-02-21 15:25:38,2020-02-21 16:23:31,"(28.881342, 78.581894)"
293,456431013543810,+91-9457614681,+91-855-523-1067,INCOMING,2020-02-03 18:26:45,2020-02-03 18:45:40,"(28.829659, 78.715692)"
294,250777406762377,+91-9457614681,+91-755-501-4234,OUTGOING,2020-03-09 19:05:48,2020-03-09 19:11:42,"(28.792365, 78.756622)"
295,456431013543810,+91-9457614681,+91-955-559-1994,INCOMING,2020-03-19 16:13:26,2020-03-19 16:35:09,"(28.696474, 78.660419)"
296,250777406762377,+91-9457614681,+91-855-520-5448,OUTGOING,2020-02-26 12:33:24,2020-02-26 12:47:04,"(28.829659, 78.715692)"
297,456431013543810,+91-9457614681,+91-855-513-6692,INCOMING,2020-03-12 06:42:09,2020-03-12 07:10:14,"(28.892516, 78.725159)"
298,456431013543810,+91-9457614681,+91-755-567-7936,INCOMING,2020-02-27 03:00:58,2020-02-27 03:04:49,"(28.881342, 78.581894)"
299,250777406762377,+91-9457614681,+91-995-559-8991,INCOMING,2020-01-15 21:57:32,2020-01-15 22:25:35,"(28.829659, 78.715692)"
300,250777406762377,+91-9457614681,+91-855-501-9691,OUTGOING,2020-01-25 23:18:20,2020-01-26 00:09:52,"(28.892516, 78.725159)"
301,250777406762377,+91-9457614681,+91-905-556-5719,OUTGOING,2020-01-28 09:26:53,2020-01-28 10:26:23,"(28.792365, 78.756622)"
302,250777406762377,+91-9457614681,+91-855-526-2805,OUTGOING,2020-01-01 14:03:50,2020-01-01 14:06:27,"(28.847369, 78.758552)"
303,456431013543810,+91-9457614681,+91-925-556-9078,OUTGOING,2020-02-17 17:41:44,2020-02-17 18:38:02,"(28.696474, 78.660419)"
304,250777406762377,+91-9457614681,+91-955-552-5033,OUTGOING,2020-02-29 00:15:16,2020-02-29 00:39:52,"(28.847369, 78.758552)"
305,604775855254246,+91-9457614681,+91-915-557-2013,INCOMING,2020-01-22 15:13:28,2020-01-22 16:09:25,"(28.892516, 78.725159)"
306,604775855254246,+91-9457614681,+91-855-583-2582,OUTGOING,2020-01-12 06:13:13,2020-01-12 06:52:36,"(28.792365, 78.756622)"
307,456431013543810,+91-9457614681,+91-855-591-9650,INCOMING,2020-01-04 02:59:42,2020-01-04 03:56:46,"(28.829659, 78.715692)"
308,250777406762377,+91-9457614681,+91-855-592-9539,INCOMING,2020-01-28 21:22:23,2020-01-28 21:23:58,"(28.792365, 78.756622)"
309,604775855254246,+91-9457614681,+91-855-579-5317,OUTGOING,2020-01-22 05:03:24,2020-01-22 05:10:41,"(28.892516, 78.725159)"
310,250777406762377,+91-9457614681,+91-755-567-7936,INCOMING,2020-02-12 21:00:53,2020-02-12 21:54:07,"(28.892516, 78.725159)"
311,456431013543810,+91-9457614681,+91-855-557-4302,OUTGOING,2020-03-24 18:10:13,2020-03-24 18:35:29,"(28.881342, 78.581894)"
312,604775855254246,+91-9457614681,+91-855-503-9775,INCOMING,2020-01-09 09:55:07,2020-01-09 10:44:49,"(28.696474, 78.660419)"
313,250777406762377,+91-9457614681,+91-855-562-3450,INCOMING,2020-01-20 04:23:35,2020-01-20 04:54:17,"(28.792365, 78.756622)"
314,456431013543810,+91-9457614681,+91-935-555-1034,OUTGOING,2020-02-16 08:28:20,2020-02-16 08:39:21,"(28.892516, 78.725159)"
315,604775855254246,+91-9457614681,+91-945-553-4219,INCOMING,2020-02-11 12:20:49,2020-02-11 12:23:45,"(28.881342, 78.581894)"
316,250777406762377,+91-9457614681,+91-755-596-8126,OUTGOING,2020-02-18 23:38:03,2020-02-19 00:28:06,"(28.792365, 78.756622)"
317,250777406762377,+91-9457614681,+91-755-512-9023,INCOMING,2020-03-10 08:59:06,2020-03-10 09:07:28,"(28.892516, 78.725159)"
318,604775855254246,+91-9457614681,+91-985-551-1051,INCOMING,2020-02-21 09:22:14,2020-02-21 09:57:35,"(28.892516, 78.725159)"
319,456431013543810,+91-9457614681,+91-855-591-4164,INCOMING,2020-02-21 09:31:30,2020-02-21 09:53:43,"(28.696474, 78.660419)"
320,456431013543810,+91-9457614681,+91-755-510-3656,INCOMING,2020-01-05 01:48:47,2020-01-05 02:43:30,"(28.829659, 78.715692)"
321,250777406762377,+91-9457614681,+91-925-558-1539,OUTGOING,2020-02-28 04:09:31,2020-02-28 04:18:30,"(28.829659, 78.715692)"
322,604775855254246,+91-9457614681,+91-855-556-8994,OUTGOING,2020-02-05 03:51:17,2020-02-05 04:47:10,"(28.829659, 78.715692)"
323,250777406762377,+91-9457614681,+91-995-551-3095,OUTGOING,2020-02-23 14:57:40,2020-02-23 15:39:21,"(28.829659, 78.715692)"
324,250777406762377,+91-9457614681,+91-855-526-9482,OUTGOING,2020-02-23 22:19:53,2020-02-23 22:55:08,"(28.847369, 78.758552)"
325,604775855254246,+91-9457614681,+91-855-556-8994,INCOMING,2020-01-05 12:38:42,2020-01-05 13:03:00,"(28.881342, 78.581894)"
326,456431013543810,+91-9457614681,+91-755-527-3743,INCOMING,2020-03-13 09:47:06,2020-03-13 10:20:57,"(28.792365, 78.756622)"
327,456431013543810,+91-9457614681,+91-855-579-8994,OUTGOING,2020-01-16 07:25:42,2020-01-16 08:25:26,"(28.829659, 78.715692)"
328,604775855254246,+91-9457614681,+91-855-503-9775,OUTGOING,2020-03-03 01:46:07,2020-03-03 02:38:57,"(28.829659, 78.715692)"
329,456431013543810,+91-9457614681,+91-755-510-3656,INCOMING,2020-02-27 14:55:23,2020-02-27 15:32:04,"(28.892516, 78.725159)"
330,250777406762377,+91-9457614681,+91-855-520-5448,INCOMING,2020-02-25 15:02:51,2020-02-25 15:57:43,"(28.881342, 78.581894)"
331,456431013543810,+91-9457614681,+91-905-557-7383,OUTGOING,2020-01-04 22:20:49,2020-01-04 22:38:19,"(28.829659, 78.715692)"
332,456431013543810,+91-9457614681,+91-855-583-2582,INCOMING,2020-02-02 05:54:53,2020-02-02 06:49:06,"(28.792365, 78.756622)"
333,250777406762377,+91-9457614681,+91-855-591-4164,OUTGOING,2020-03-04 13:53:39,2020-03-04 14:28:05,"(28.829659, 78.715692)"
334,604775855254246,+91-9457614681,+91-755-505-9181,INCOMING,2020-01-10 19:12:41,2020-01-10 19:45:08,"(28.881342, 78.581894)"
335,250777406762377,+91-9457614681,+91-755-511-1920,INCOMING,2020-01-23 22:07:49,2020-01-23 22:09:26,"(28.881342, 78.581894)"
336,250777406762377,+91-9457614681,+91-855-531-3873,INCOMING,2020-01-04 20:25:22,2020-01-04 21:16:13,"(28.847369, 78.758552)"
337,604775855254246,+91-9457614681,+91-755-535-4555,INCOMING,2020-01-07 06:49:36,2020-01-07 07:16:08,"(28.696474, 78.660419)"
338,250777406762377,+91-9457614681,+91-755-500-2214,OUTGOING,2020-03-06 03:25:13,2020-03-06 04:13:06,"(28.829659, 78.715692)"
339,604775855254246,+91-9457614681,+91-975-552-0715,INCOMING,2020-02-26 04:44:56,2020-02-26 05:02:44,"(28.881342, 78.581894)"
340,604775855254246,+91-9457614681,+91-755-576-3516,INCOMING,2020-02-19 20:29:34,2020-02-19 20:56:53,"(28.892516, 78.725159)"
341,250777406762377,+91-9457614681,+91-855-591-4164,OUTGOING,2020-02-14 09:45:14,2020-02-14 10:01:14,"(28.881342, 78.581894)"
342,604775855254246,+91-9457614681,+91-855-538-8796,OUTGOING,2020-02-07 01:11:50,2020-02-07 01:41:02,"(28.792365, 78.756622)"
343,604775855254246,+91-9457614681,+91-855-502-2503,INCOMING,2020-01-06 00:33:52,2020-01-06 01:07:41,"(28.829659, 78.715692)"
344,456431013543810,+91-9457614681,+91-855-579-8994,OUTGOING,2020-01-10 11:00:28,2020-01-10 11:42:48,"(28.829659, 78.715692)"
345,250777406762377,+91-9457614681,+91-985-550-6742,OUTGOING,2020-02-05 20:01:10,2020-02-05 21:00:00,"(28.792365, 78.756622)"
346,456431013543810,+91-9457614681,+91-755-564-5265,OUTGOING,2020-02-23 14:02:26,2020-02-23 14:02:56,"(28.696474, 78.660419)"
347,456431013543810,+91-9457614681,+91-755-584-1519,OUTGOING,2020-02-23 16:24:03,2020-02-23 17:20:56,"(28.696474, 78.660419)"
348,250777406762377,+91-9457614681,+91-855-518-6589,INCOMING,2020-02-23 18:31:31,2020-02-23 18:38:10,"(28.829659, 78.715692)"
349,456431013543810,+91-9457614681,+91-755-564-5265,OUTGOING,2020-01-29 21:33:58,2020-01-29 21:43:39,"(28.881342, 78.581894)"
350,456431013543810,+91-9457614681,+91-935-550-6401,INCOMING,2020-02-04 18:58:45,2020-02-04 19:32:20,"(28.829659, 78.715692)"
351,456431013543810,+91-9457614681,+91-755-517-4792,OUTGOING,2020-02-24 21:03:28,2020-02-24 21:25:33,"(28.829659, 78.715692)"
352,456431013543810,+91-9457614681,+91-855-501-9691,OUTGOING,2020-03-23 04:03:28,2020-03-23 04:18:41,"(28.829659, 78.715692)"
353,604775855254246,+91-9457614681,+91-855-511-8075,OUTGOING,2020-02-29 16:19:38,2020-02-29 16:24:06,"(28.892516, 78.725159)"
354,250777406762377,+91-9457614681,+91-995-551-3095,OUTGOING,2020-02-23 18:07:26,2020-02-23 18:18:48,"(28.829659, 78.715692)"
